KNUMBER|APPLICANT|CONTACT|STREET1|STREET2|CITY|STATE|COUNTRY_CODE|ZIP|POSTAL_CODE|DATERECEIVED|DECISIONDATE|DECISION|REVIEWADVISECOMM|PRODUCTCODE|STATEORSUMM|CLASSADVISECOMM|SSPINDICATOR|TYPE|THIRDPARTY|EXPEDITEDREVIEW|DEVICENAME
K790891|Airlife, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|05/07/1979|06/27/1979|SESE|HO|FLK||HO||Traditional|N||TEMPO2-II DISPOSABLE THERMOMETERS
K790892|Airlife, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/07/1979|07/24/1979|SESE|AN|CAF||AN||Traditional|N||MISTY NEBULIZER
K790893|Varian Assoc., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/08/1979|08/28/1979|SESE|OP|HKP||OP||Traditional|N||STAT
K790894|Joseph F. Daniel, C.R.N.A.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/08/1979|09/07/1979|SESE|GU|FFG||GU||Traditional|N||URITRON URINE METER
K790895|Peter G. Finamore, Sr.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/07/1979|09/04/1979|SESE|DE|LCN||DE||Traditional|N||TONGUE SCRAPER
K790896|Pharmaseal Div., Baxter Healthcare Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/08/1979|06/05/1979|SESE|HO|CAH||AN||Traditional|N||TWO-WAY ANESTHESIA FILTER
K790897|Sted, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/09/1979|06/15/1979|SESE|DE|EBH||DE||Traditional|N||QUAD IV CUSTOM IMPRESSION TRAY
K790898|Biologics Intl., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/09/1979|07/30/1979|SESE|CH|JHJ||CH||Traditional|N||PREG-TEX
K790899|Bd Becton Dickinson Vacutainer Systems Preanalytic||1875 Eye St. NW Suite 625||Washington|DC|US|20006|20006|05/09/1979|05/23/1979|SESE|TX|KLP||TX||Traditional|N||BACTEC
K790901|Acumed Instruments Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/10/1979|06/27/1979|SESE|HO|FPA||HO||Traditional|N||I.V. TUBING ORGANIZER
K790902|Extracorporeal Medical Specialities, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/10/1979|06/27/1979|SESE|GU|||||Traditional|N||INTEGRATED PATIENT STATIONS
K790903|Tracor Instruments, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/11/1979|05/31/1979|SESE|EN|EWO||EN||Traditional|N||TRACOR MODEL RA-411 MICROPROCESSOR
K790904|Staodynamics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/11/1979|05/18/1979|SESE|PM|IMA||PM||Traditional|N||STAO-HOTPACK
K790905|Abbott Laboratories||One Abbott Park Rd.||Abbott Park|IL|US|60064|60064|05/11/1979|06/15/1979|SESE|TX|JJJ||CH||Traditional|N||NUCLEAR SAMPLE READER
K790906|Micromedic Systems||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/11/1979|06/27/1979|SESE|CH|CGR||CH||Traditional|N||AUTOPAK CORTISOL TEST DELIVERY SYSTEM
K790907|Micromedic Systems||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/11/1979|06/27/1979|SESE|CH|CDX||CH||Traditional|N||AUTOPAK TEST DELIVERY SYSTEM
K790908|Ventrex Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/14/1979|06/27/1979|SESE|CH|CDP||CH||Traditional|N||RIA, TEST SET CENTRIA T3
K790909|Pent-Cal, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/14/1979|08/03/1979|SESE|OP|HOX||OP||Traditional|N||OPHTHALMIC DRESSING TRAY
K790911|Calbiochem-Behring Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/14/1979|06/27/1979|SESE|CH|JLS||CH||Traditional|N||RIA OF PROGESTERONE
K790912|Timeter Instrument Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/14/1979|05/21/1979|SESE|AN|BTI||AN||Traditional|N||ARIDYNE 3500
K790914|Dow Corning Corp. Healthcare Industries Materials||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|05/14/1979|07/03/1979|SESE|HO|FOZ||HO||Traditional|N||SILASTIC INTRAVENOUS CATHETER UNIT
K790915|Xomed, Inc.||1318 Lonedell Rd.||Arnold|MO|US|63010|63010|05/14/1979|06/27/1979|SESE|HO|FMH||PA||Traditional|N||JUHN TYM-TAP
K790916|Smithkline Diagnostics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/14/1979|06/22/1979|SESE|CH|JHS||CH||Traditional|N||CK-NUC REAGENT
K790917|Smithkline Diagnostics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/14/1979|06/22/1979|SESE|CH|JHS||CH||Traditional|N||SPIN CHEM CK-NAC REAGENT
K790918|Smithkline Diagnostics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/14/1979|06/22/1979|SESE|CH|JHS||CH||Traditional|N||ESKLAB REAGENT TABLETS
K790919|Technia Diagnostics , Ltd.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/14/1979|06/28/1979|SESE|CH|JMF||CH||Traditional|N||HPL RIA KIT
K790920|Codman & Shurtleff, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|05/09/1979|08/03/1979|SESE|NE|GWM||NE||Traditional|N||INTRACRANIAL PRESSURE MONITORING
K790922|Fibre Formations, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/15/1979|07/30/1979|SESE|GU|EYQ||GU||Traditional|N||DISPOSABLE ADULT DIAPER
K790923|Simpson/Basye, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/15/1979|06/22/1979|SESE|OB|KNA||OB||Traditional|N||MI-MARK ENDOCERVICAL SAMPLING SET
K790924|Mem Medical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/15/1979|05/21/1979|SESE|AN|CAF||AN||Traditional|N||NEBULIZER NO. M-175
K790925|Mem Medical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/15/1979|05/21/1979|SESE|AN|CAF||AN||Traditional|N||NEBULIZER WITH 4-WAY T NO M-174
K790926|Mem Medical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/15/1979|05/21/1979|SESE|AN|CAF||AN||Traditional|N||NEBULIZER WITH MOUTHPIECE AND TEE
K790927|Mem Medical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/15/1979|05/21/1979|SESE|AN|BTR||AN||Traditional|N||OXYGENERATOR NO. M-049
K790928|Mem Medical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/15/1979|05/21/1979|SESE|AN|BYX||AN||Traditional|N||3-WAY T 22MM MALE
K790929|Mem Medical, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|05/15/1979|05/21/1979|SESE|AN|BYH||AN||Traditional|N||DRAINAGE BAG
K790930|Mem Medical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/15/1979|06/22/1979|SESE|AN|BTO||AN||Traditional|N||TRACHE FITTING M-307
K790931|Mem Medical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/15/1979|05/21/1979|SESE|AN|BYP||AN||Traditional|N||CORRUGATED TUBE WITH MOUTHPIECE
K790932|Mem Medical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/15/1979|05/21/1979|SESE|AN|BYP||AN||Traditional|N||AEROSOL MOUTHPIECE NO. M-091
K790933|Mem Medical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/15/1979|05/21/1979|SESE|AN|BYP||AN||Traditional|N||MOUTHPIECE M-187
K790934|Mem Medical, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/15/1979|05/21/1979|SESE|AN|BYG||AN||Traditional|N||OXYGEN BARB M-552
K790935|Johnson & Johnson Professionals, Inc.||325 Paramount Dr.||Raynham|MA|US|02767|02767|05/16/1979|08/03/1979|SESE|DE|EBC||DE||Traditional|N||DELTON* PIT AND FISSURE SEALENT
K790936|Vickers America Medical Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/18/1979|09/04/1979|SESE|HE|KZL||HE||Traditional|N||MODEL 114 TREONIC H150 HAEMOHEATER
K790937|Syva Co.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|05/18/1979|06/15/1979|SESE|TX|KXT||TX||Traditional|N||EMIT AUTO DIGOXIN ASSAY
K790938|Shiley, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/18/1979|06/13/1979|SESE|CV|DWP||CV||Traditional|N||SAPHENOUS VEIN IRRIGATION, PRESSURIZATIO
K790939|Hewlett-Packard Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/18/1979|06/11/1979|SESE|CV|DPS||CV||Traditional|N||MODEL 78501A PATIENT MONITORING SYSTEM
K790941|Depuy, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/18/1979|05/23/1979|SESE|OR|KWQ||OR||Traditional|N||D.T.T. LOCK SCREW INSERTER
K790942|General Electric Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/18/1979|06/27/1979|SESE|RA|JAK||RA||Traditional|N||RADVIEW IMAGER SYSTEM
K790943|Corning Medical & Scientific||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/18/1979|06/22/1979|SESE|HE|GHS||HE||Traditional|N||TRISEDTA-BORATE ELECTROPHORESIS FILM AGA
K790944|Corning Medical & Scientific||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/18/1979|06/28/1979|SESE|HE|JBD||HE||Traditional|N||CITRATE AGAR GEL AND BUFFER SET
K790945|Vickers America Medical Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/18/1979|06/01/1979|SESE|HO|FRN||HO||Traditional|N||MODEL 113 TREONIC IP3 DIGITAL SYRINGE PU
K790946|Whitman Medical Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/18/1979|06/05/1979|SESE|SU|GBJ||SU||Traditional|N||GORDON IVS INTRAVENOUS STABILIZER
K790947|Macomb Chemical Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/18/1979|06/28/1979|SESE|CH|CHH||CH||Traditional|N||AUTO ENZYMATIC CHOLESTEROL
K790948|Gordon Consultants, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/21/1979|09/24/1979|SESE|HO|FMT||HO||Traditional|N||TEMP-GUARD TM
K790949|Rami International Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/21/1979|08/16/1979|SESE|PM|ISB||PM||Traditional|N||GALVANIC UNIT
K790950|Schlosser Alberti Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/21/1979|08/03/1979|SESE|OB|KNC||OB||Traditional|N||S/A 7800 BIRTH SUPPORT CHAIR
K790951|Schlosser Alberti Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/21/1979|08/03/1979|SESE|OB|KNG||OB||Traditional|N||SA/7860 FETAL HEART MONITOR (DOPPLER)
K790952|Medi-Spec||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|06/05/1979|SESE|SU|GAD||SU||Traditional|N||CLAMP COVERS
K790953|Borda Products, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|06/27/1979|SESE|HO|FMI||HO||Traditional|N||BORDISPO BRAND HYPODERMIC NEEDLE
K790954|Fem-Gard, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|06/20/1979|SESE|HO|FRK||HO||Traditional|N||HEEL GARD
K790955|Fem-Gard, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|06/20/1979|SESE|HO|FRK||HO||Traditional|N||COVER GARD
K790956|Dynatech Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|06/15/1979|SESE|MI|JTC||MI||Traditional|N||HISTO-OILER
K790957|Dynatech Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|06/15/1979|SESE|MI|JTC||MI||Traditional|N||HISTO-DISPENSER
K790958|Dynatech Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|06/28/1979|SESE|PA|KIZ||HE||Traditional|N||120 WELL HISTO-PLATE
K790959|Physio-Control Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|05/31/1979|SESE|CV|DRX||CV||Traditional|N||LIFEPATCH ECG ELECTRODES
K790960|Bio-Rad||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|08/10/1979|SESE|CH|CDP||CH||Traditional|N||QUANTIMUNE T-3 FIA
K790961|Nuclear Ent. , Ltd.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|06/28/1979|SESE|CH|JJJ||CH||Traditional|N||LIQUID SCINTILLATION COUNTER
K790962|Scientific Pharmaceuticals, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|07/06/1979|SESE|DE|DYH||DE||Traditional|N||SEAL & BOND DIRECT BONDING ORTHODONTIC
K790963|Scientific Pharmaceuticals, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|07/06/1979|SESE|DE|EBF||DE||Traditional|N||PAINT-ON RESTORATIVE, LIGHT CURED
K790965|Miles Laboratories, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|05/22/1979|06/28/1979|SESE|CH|CDM||CH||Traditional|N||REAGENT STRIPS FOR URINALYSIS
K790966|Hankscraft Div. of Gerber Products Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|06/11/1979|SESE|AN|KFZ||AN||Traditional|N||ULTRASONIC HUMIDIFIER
K790967|Jelco Laboratories||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|06/27/1979|SESE|HO|FOZ||HO||Traditional|N||CATHETER METAL HUB/RADIOPAQUE
K790968|Jelco Laboratories||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|06/11/1979|SESE|HO|FOZ||HO||Traditional|N||CATHETER METAL HUB/NONRADIOPAQUE
K790969|Sherwood Medical Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|06/27/1979|SESE|GU|KNX||GU||Traditional|N||ARGYLE URINE METER
K790970|Carapace, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|07/03/1979|SESE|HO|KKX||SU||Traditional|N||SURGICAL FACE MASK
K790971|Dynatech Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|06/20/1979|SESE|MI|JTC||MI||Traditional|N||MIC-2000 QUAD INOCULUM TRAY
K790972|Kimberly-Clark Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/22/1979|06/05/1979|SESE|HO|KKX||SU||Traditional|N||KIMLON IMPERVIOUS STOCKINETTES
K790973|Gamma Biologicals, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/23/1979|06/15/1979|SESE|HE|KSG||HE||Traditional|N||LO-ION
K790974|Dynatech Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/23/1979|06/20/1979|SESE|MI|JTC||MI||Traditional|N||MIC-2000 INOCULATOR TEMPLATE
K790975|Siemens Corp.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|05/23/1979|07/30/1979|SESE|RA|JAK||RA||Traditional|N||SOMATOM 2
K790976|Abbott Laboratories||One Abbott Park Rd.||Abbott Park|IL|US|60064|60064|05/23/1979|08/16/1979|SESE|MI|GOL||MI||Traditional|N||RUBAZYME
K790982|C.R. Bard, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/23/1979|06/27/1979|SESE|AN|CAF||AN||Traditional|N||INSPIRON NEBULO TM 28 NEBULIZER KIT
K790983|Advanced Medical Concepts, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/25/1979|07/10/1979|SESE|CV|DTB||CV||Traditional|N||BIFLEX TM TEMPORARY PACING PROBE
K790984|Innovators, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/25/1979|10/22/1979|SESE|DE|EAZ||DE||Traditional|N||KLIP-LITE
K790985|Mallinckrodt Critical Care||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/25/1979|07/17/1979|SESE|CH|JJT||CH||Traditional|N||P.A.P. RIA CONTROL SERUM PACK
K790986|Wampole Laboratories||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/25/1979|06/28/1979|SESE|IM|DMR||TX||Traditional|N||RF CONTROLS
K790987|Zimmer, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/25/1979|06/22/1979|SESE|OR|KWT||OR||Traditional|N||ZIMMER R TOTAL SHOULDER II
K790988|Medtronic Vascular||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|05/25/1979|06/11/1979|SESE|CV|DTB||CV||Traditional|N||MODEL 6971 W/ DBS WIRE
K790990|Edward Weck, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/30/1979|06/05/1979|SESE|SU|GDO||SU||Traditional|N||REYNOLDS DOUBLE HEMOCLIP APPLIERS
K790991|Micro-Palettes, Inc.|||||MD|US|||05/29/1979|06/22/1979|SESE|MI|JXB||MI||Traditional|N||YEAST-PALETTE TM
K790992|Micro-Palettes, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/29/1979|06/22/1979|SESE|MI|JSW||MI||Traditional|N||PSEUDO-PALETTE TM
K790993|Chase Mfg. Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/29/1979|09/07/1979|SESE|PM|IMD||PM||Traditional|N||INSTANT HOT & COLD PACKS
K790995|Foam Tek, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/29/1979|06/11/1979|SESE|HO|FMP||HO||Traditional|N||CONTEX
K790996|Depuy, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/29/1979|06/27/1979|SESE|OR|HTO||OR||Traditional|N||C.C.F. FEMORAL DEBRIDEMENT PROBE
K790997|Calbiochem-Behring Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/29/1979|07/24/1979|SESE|MI|GTR||MI||Traditional|N||ANTI-DNASE B REAGENT SYSTEM
K790999|Apollo Products, Inc.||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|05/29/1979|06/22/1979|SESE|CV|JOM||CV||Traditional|N||APOLLO HEART RATE INDICATOR
K791000|Concept, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/29/1979|09/04/1979|SESE|OP|HKP||OP||Traditional|N||VITREOUS SUCTION/CUTTER
K791001|Concept, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/29/1979|06/22/1979|SESE|HO|KYT||HO||Traditional|N||PENLIGHT/SWAB HOLDER
K791002|Physio-Control Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/29/1979|06/01/1979|SESE|CV|DRX||CV||Traditional|N||ECG ELECTRODES, PEDIATRIC-FOAM TAPE
K791003|Physio-Control Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/29/1979|06/01/1979|SESE|CV|DRX||CV||Traditional|N||ECG ELECTRODES, PEDIATRIC-MICROPOROUS TA
K791005|Chemodent Dental Laboratory||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/30/1979|08/10/1979|SESE|DE|EJS||DE||Traditional|N||CHEMODENT CERAMIC METAL
K791006|Electronics For Medicine, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/31/1979|06/11/1979|SESE|CV|DRX||CV||Traditional|N||SMART BILECTRODES
K791007|Bioscientific||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/31/1979|08/03/1979|SESE|HE|KQC||HE||Traditional|N||STAT DIFF STAIN
K791008|Electrophoresis Corp. of America||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/31/1979|08/03/1979|SESE|HE|JBD||HE||Traditional|N||ECA (SPECIAL) HEME BUFFER
K791009|Depuy, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/31/1979|06/11/1979|SESE|OR|KWP||OR||Traditional|N||SANTA CASA DISTRACTOR
K791013|Parker Laboratories, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/01/1979|09/17/1979|SESE|NE|GYB||NE||Traditional|N||SPECTRA R PAD
K791014|Xerox Medical Systems||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/01/1979|09/04/1979|SESE|RA|EAP||DE||Traditional|N||DENTAL XERORADIOGRAPHY
K791015|Dhd Medical Products Div. Diemolding Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/01/1979|06/13/1979|SESE|AN|BWF||AN||Traditional|N||VOLUREX TM
K791016|American Health Care Industries, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/01/1979|06/27/1979|SESE|HO|FRK||HO||Traditional|N||ULTICARE 2500 TREATMENT CHAIR
K791017|Timeter Instrument Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/01/1979|07/03/1979|SESE|AN|CAX||AN||Traditional|N||FLOW LIMITER
K791018|Fermco Biochemics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/01/1979|07/17/1979|SESE|CH|CDS||CH||Traditional|N||FERMCOTEST R BUN RATE REAGENT TEST KIT
K791019|Techdent, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/01/1979|08/03/1979|SESE|DE|EKR||DE||Traditional|N||MCSPADDEN CONDENSOR
K791020|Burron Medical Products, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/01/1979|06/27/1979|SESE|SU|EYN||GU||Traditional|N||FLUID ADMINISTRATION SET FA-3160
K791021|The Orthodyn Co.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/30/1979|06/15/1979|SESE|NE|HRW||OR||Traditional|N||MUSCLE TESTING GUN
K791022|Pacific Hemostasis||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/30/1979|07/24/1979|SESE|HE|GJS||HE||Traditional|N||PROTHROMBIN REFERENCE PLASMA (HUMAN)
K791023|Pacific Hemostasis||4221 Richmond Rd., NW||Walker|MI|US|49534|49534|05/30/1979|06/28/1979|SESE|HE|GJS||HE||Traditional|N||PROTHROMBIN FREE BEEF PLASMA (PFB)
K791024|Litton Dental Products||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|05/30/1979|09/17/1979|SESE|DE|ELC||DE||Traditional|N||ULTRASONIC DENTAL PROPHYLAXIS UNIT
K791026|Waters Assoc., Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/04/1979|06/22/1979|SESE|CV|KRB||CV||Traditional|N||4F STERILE BALLOON-LESS, CATHETER 913-28
K791029|Beckman Instruments, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/04/1979|07/17/1979|SESE|CH|JJX||CH||Traditional|N||NORMAL PROTEIN ELECTROPHORESIS CONTROL
K791030|Beckman Instruments, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/04/1979|06/22/1979|SESE|HE|JPK||HE||Traditional|N||HEMOGLOBIN AF/SC ELECTROPHORESIS CONTROL
K791031|Beckman Instruments, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/04/1979|07/17/1979|SESE|CH|JJX||CH||Traditional|N||ABNORMAL PROTEIN ELECTROPHORESIS CONTROL
K791032|Surgikos, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/04/1979|06/15/1979|SESE|HO|KKX||SU||Traditional|N||CARDIAC CATHETERIZATION SHEETS/PACKS
K791033|Lifecare Services, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/05/1979|07/03/1979|SESE|AN|CBK||AN||Traditional|N||CAM-10 PVV PORTABLE VOLUME VENTILATOR
K791034|Vital Signs, Inc.|Terence D Wall|1 Madison St.||East Rutherford|NJ|US|07073|07073|06/05/1979|06/15/1979|SESE|AN|BZO||AN||Traditional|N||PIGGYBACK BREATHING CIRCUIT
K791035|Roche Medical Electronics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/05/1979|09/04/1979|SESE|OB|HGM||OB||Traditional|N||FETASONDE FETAL ACTIVITY MONITOR
K791036|Roche Medical Electronics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/05/1979|09/04/1979|SESE|OB|HGM||OB||Traditional|N||FETASONDE UTERINE WORK MONITOR
K791037|Roche Medical Electronics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/05/1979|09/04/1979|SESE|OB|HGM||OB||Traditional|N||FETASONDE LABOR STATUS DISPLAY
K791038|Roche Medical Electronics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/05/1979|09/04/1979|SESE|OB|HGM||OB||Traditional|N||FETASONDE UTERINE ACTIVITY MONITOR
K791039|Roche Medical Electronics, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/05/1979|09/04/1979|SESE|OB|HGM||OB||Traditional|N||FETASONDE FETAL HEART RATE VARIABILITY
K791040|Shimadzu Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/05/1979|10/04/1979|SESE|RA|IYO||RA||Traditional|N||SECTOR SCANNER, SDU-100, COMPUTERIZED
K791041|Geometric Data, Div. Smithkline Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/05/1979|09/04/1979|SESE|HE|GKZ||HE||Traditional|N||HEMATRAK ABNORMAL RECOGNITION
K791042|Airlife, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/05/1979|06/13/1979|SESE|AN|CAF||AN||Traditional|N||I.P.P.B. MANIFOLD & NEBULIZER, UNIVERSAL
K791043|Union Carbide Corp.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/05/1979|06/13/1979|SESE|AN|CAW||AN||Traditional|N||LINDE OXYGEN CONCENTRATOR MODEL LOC-HC
K791044|Extracorporeal Medical Specialities, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/05/1979|06/13/1979|SESE|AN|BTO||AN||Traditional|N||TRACHEOSTOMY TUBES, SHORT AND LONG TERM
K791045|Extracorporeal Medical Specialities, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/05/1979|06/13/1979|SESE|AN|BTR||AN||Traditional|N||MODEL GV-10 LANZ PRESSURE-VALVE
K791046|Extracorporeal Medical Specialities, Inc.||803 N. Front St. Suite 3||Mchenry|IL|US|60050|60050|06/05/1979|06/13/1979|SESE|AN|BTR||AN||Traditional|N||ENDOTRACHEAL TUBES, LONG & SHORT TERM
